field.h.x,field.h.y,field.h.z,field.n.x,field.n.y,field.n.z,field.t.x,field.t.y,field.t.z,field.rs.x,field.rs.y,field.rs.z,field.re.x,field.re.y,field.re.z,field.rh.x,field.rh.y,field.rh.z,field.ls.x,field.ls.y,field.ls.z,field.le.x,field.le.y,field.le.z,field.lh.x,field.lh.y,field.lh.z
1.8618888329,0.053474788,0.3299399993,1.7620079729,0.0500643946,0.1269533667,1.6580477224,0.0477256338,-0.0871407492,1.7625588783,-0.1151412766,0.1284907792,1.5548212548,-0.2155190844,-0.158375157,1.5501350167,-0.2685600714,-0.499308642,1.7614570674,0.2152700658,0.1254159618,1.5800161323,0.3026115471,-0.1574830987,1.5217069828,0.3960123034,-0.4812238208
1.8780820928,0.0890908219,0.338464659,1.7729428838,0.070717572,0.1406246369,1.6652234134,0.0551433237,-0.0710731638,1.8357932161,-0.0804820415,0.119767831,1.6572756893,-0.2086939857,-0.1938428795,1.6677624755,-0.2157762684,-0.5414751202,1.7100925515,0.2219171855,0.1614814504,1.5076878853,0.2802825766,-0.1133119345,1.4108229033,0.3583749332,-0.4317743473
1.8924119355,0.1111550988,0.3296608344,1.7815463627,0.0793930491,0.1393171407,1.6671030708,0.053346902,-0.0677638751,1.8917546173,-0.0343808915,0.0927209412,1.7311070199,-0.198888142,-0.1753966938,1.7745627057,-0.1692672701,-0.5120584593,1.6713381081,0.1931669973,0.1859133402,1.4636465383,0.2278545889,-0.0897921042,1.3239662532,0.2828851122,-0.396846477
1.8771630779,0.1306418592,0.3278315447,1.7804707319,0.0895475709,0.130606436,1.6800749629,0.0486720648,-0.0810702124,1.92346965,0.0288914418,0.0744967036,1.9012786584,-0.1005004091,-0.2078549605,1.9251887854,-0.0690565423,-0.5167185584,1.6374718138,0.1502037076,0.1867161837,1.4336451347,0.1413677539,-0.0931371936,1.2708162614,0.1794482257,-0.391720824
1.8464502975,0.1359591292,0.3299297716,1.7707648587,0.0986434062,0.1226366154,1.6937521141,0.0571047704,-0.098480396,1.9252210282,0.1109546883,0.0665282981,1.9338858264,0.0397050711,-0.2364659964,1.9462515286,0.0677297976,-0.5463347857,1.6163086891,0.0863321242,0.1787449327,1.4284717109,0.0323241252,-0.0921168651,1.2673544642,0.0458609709,-0.3937762007
1.8087741083,0.1227269199,0.3385691617,1.7509038933,0.1015402907,0.124600609,1.6966091936,0.0768427188,-0.1054715183,1.8931271034,0.1751557118,0.0831348156,1.9029871844,0.1390808884,-0.2259905564,1.9085773923,0.1614597084,-0.5365138465,1.6086806832,0.0279248753,0.1660664024,1.4520032544,-0.0604765009,-0.1050048605,1.2945956783,-0.0697941644,-0.4088825019
1.7862377883,0.1131922073,0.3445546265,1.7368153925,0.1032235657,0.1263294815,1.6916678461,0.0925054128,-0.1070603825,1.8534893054,0.218461688,0.0984674502,1.8599221903,0.2003329275,-0.2123172719,1.8619775045,0.2173167454,-0.5232257725,1.6201414797,-0.0120145557,0.1541915129,1.4910395155,-0.1184751063,-0.1280748891,1.3365254273,-0.1435181467,-0.432627651
1.7754930837,0.1130958925,0.3570606169,1.7302388698,0.1093591692,0.1366566083,1.689373516,0.1067624081,-0.0978544873,1.8176066976,0.2505790031,0.1198682244,1.8212539035,0.2414173344,-0.191355109,1.8216293014,0.2539990313,-0.5024795916,1.642871042,-0.0318606627,0.1534449847,1.5447353729,-0.1450152762,-0.1392094095,1.4008746398,-0.1833551906,-0.4475744206
1.7734272573,0.1220412432,0.3576994795,1.7276139526,0.1213381482,0.1379357012,1.6873483212,0.1210280715,-0.0967380095,1.785082212,0.2780588641,0.1278680158,1.7974150857,0.2947314558,-0.2242906294,1.7092236779,0.3700940469,-0.5149318154,1.6701456932,-0.0353825523,0.1480033867,1.5938889916,-0.1482769059,-0.1609365798,1.4514639702,-0.200448297,-0.4715101533
1.7651042263,0.1297956529,0.3565043502,1.7240620428,0.1269122471,0.1353715511,1.6881390675,0.1246333524,-0.099995062,1.7526452775,0.2918290391,0.1294121108,1.7489640509,0.3361640781,-0.2120081333,1.636584823,0.3998155818,-0.5017840267,1.6954788082,-0.0380045639,0.1413309914,1.6381100984,-0.1378989969,-0.1735862173,1.5071593369,-0.1956212187,-0.4851642275
1.7675450209,0.1328166427,0.359175911,1.727205726,0.1280906339,0.1383046908,1.6906887603,0.1248785094,-0.0969659499,1.7384206725,0.2954904859,0.1342783587,1.7067077301,0.3641840035,-0.2099138161,1.5553363202,0.4019188295,-0.4908887697,1.7159907795,-0.0393092181,0.1423310076,1.6688864151,-0.1272382546,-0.176669857,1.5470822243,-0.1795029232,-0.4925099857
1.7749797267,0.1292756086,0.3592653002,1.7316846218,0.1245314081,0.1385532247,1.6910695148,0.121126901,-0.0960396894,1.7345205421,0.2924699027,0.1356249154,1.6871876142,0.365053225,-0.202058413,1.5300894357,0.3926044363,-0.4828344472,1.7288487016,-0.0434070941,0.1414815341,1.684902514,-0.1254716858,-0.1788233582,1.5638536766,-0.1738206106,-0.4955659555
1.7780328673,0.1162223514,0.3571234128,1.731206869,0.114535038,0.1368097573,1.6875205875,0.1136958272,-0.097243778,1.7295346199,0.2825532585,0.1365193123,1.6719546398,0.3543670423,-0.1970055616,1.5141807039,0.3749756547,-0.4782356339,1.732879118,-0.0534831711,0.1371002022,1.6877937498,-0.136098674,-0.1893261459,1.5619803742,-0.1789202574,-0.5037594911
1.7756629161,0.1027253029,0.3555678795,1.7291765064,0.1039508554,0.1351952933,1.6853837701,0.1057090411,-0.0988451953,1.7245983826,0.2719161859,0.1373136115,1.6625073087,0.3441087984,-0.1918462557,1.5057035046,0.3529614329,-0.4742251353,1.7337546302,-0.0640144598,0.1330769751,1.6910735607,-0.1446476885,-0.190879167,1.565166578,-0.1923032413,-0.5044575924
1.7694728663,0.0944847406,0.3510472723,1.7240723956,0.0962804418,0.1316448512,1.681719234,0.0979192022,-0.1026570486,1.7177651466,0.2641950914,0.133959297,1.6557791682,0.3374169097,-0.1961063017,1.5049442074,0.3184860578,-0.4808605084,1.7303796445,-0.0716341927,0.1293304207,1.6946932037,-0.1496889044,-0.1920820154,1.5722723192,-0.2018442308,-0.5063127821
1.7734602923,0.0933007343,0.3496761639,1.7238230104,0.0942225948,0.1308030247,1.6797172887,0.0952559716,-0.1031848656,1.7237971274,0.2622398829,0.13154979,1.6580776105,0.3335239432,-0.2053352531,1.5050168402,0.3101400802,-0.48894962,1.7238488933,-0.0737946933,0.1300562595,1.6903200582,-0.1553973861,-0.191400496,1.5714325034,-0.2097577471,-0.5066165815
1.7722974462,0.0994408591,0.3546250818,1.7242077844,0.0964721308,0.1353486471,1.6817665024,0.0942217231,-0.0989341941,1.7380402849,0.2637063964,0.1312363221,1.6850737289,0.3297835944,-0.202381861,1.5329726174,0.3208800511,-0.487300095,1.7103752839,-0.0707621272,0.1394609721,1.6633561259,-0.1649628233,-0.1854511172,1.5470721791,-0.2131993344,-0.5026119449
1.7798324284,0.1146154397,0.3556690605,1.7304139197,0.1096261529,0.1371979285,1.6847768455,0.1056538097,-0.0964518596,1.7705879674,0.2718615147,0.1265926708,1.741501312,0.3318184391,-0.2083011967,1.6023199624,0.3620960956,-0.4975807148,1.6902398719,-0.0526092089,0.1478032091,1.6205042329,-0.1546210159,-0.1654075943,1.4955701492,-0.2022148739,-0.4793198551
1.7825978346,0.1342189197,0.3489194165,1.7354816902,0.1291706662,0.1293607822,1.6928115355,0.1244971772,-0.1048442994,1.8151595588,0.274588302,0.1119422385,1.8081001372,0.3171167489,-0.237076954,1.6966637317,0.3842094487,-0.5366841497,1.6558038215,-0.0162469773,0.1467793183,1.55818277,-0.1235845856,-0.1484607101,1.4185336925,-0.1588410114,-0.4576444623
1.7819050584,0.143869796,0.3511824806,1.7358361667,0.1357966593,0.1317080709,1.6964672995,0.1258234617,-0.1028961393,1.8551551182,0.2488359159,0.1068796755,1.8871162055,0.2658872113,-0.23408672,1.8005227497,0.3416501989,-0.5435032568,1.6165172151,0.022757395,0.1565364664,1.4871985322,-0.0762520369,-0.1302382356,1.3397489328,-0.0806206816,-0.4376268694
1.7778867252,0.150454315,0.3515935976,1.7285133109,0.1326625076,0.1340899948,1.6833739878,0.1105220678,-0.0985804174,1.8771810363,0.1971630079,0.0991097887,1.8902290468,0.2085651097,-0.2117871709,1.82315673,0.2541915265,-0.5124142896,1.5798455855,0.0681619997,0.1690702009,1.4286898087,-0.0074853909,-0.1100860126,1.2810376736,0.0296801129,-0.4149112607
1.7780695867,0.1518358311,0.3530399165,1.7268697973,0.1246607545,0.1372712753,1.6743567329,0.0946579752,-0.0929100657,1.8876326968,0.1312374634,0.0997378326,1.8936323837,0.1378621651,-0.2115132576,1.8413185318,0.1671109048,-0.517070057,1.5661068978,0.1180840379,0.1748047027,1.4012644279,0.0776273929,-0.1153562824,1.2649778635,0.1598671038,-0.4164756853
1.7916376764,0.1515658614,0.3458120835,1.7391679119,0.1134179942,0.1311651205,1.685086148,0.0774366935,-0.0978789695,1.8969771587,0.0711695962,0.1005402427,1.8998462412,0.0747457175,-0.210805471,1.8601510694,0.0937435042,-0.519059445,1.5813586651,0.1556663922,0.1617899677,1.4148617606,0.1539464507,-0.1271140228,1.3041694638,0.2575822746,-0.4320968315
1.8096567029,0.1479612676,0.3377292842,1.7544116888,0.1065821127,0.1250109583,1.6986988272,0.0695646656,-0.1035056827,1.8921265522,0.0158908384,0.1061269686,1.8935389758,0.017766761,-0.2052436802,1.8638805655,0.0303162126,-0.5149532576,1.6166968254,0.1972733945,0.1438949404,1.4556931385,0.211891959,-0.1473423832,1.3846005965,0.339781331,-0.4549199419
1.8522672787,0.1505802291,0.3349096086,1.7828335726,0.1043707455,0.125202222,1.7157711419,0.0607642255,-0.0989557805,1.8884431494,-0.0236975159,0.1185203842,1.9088294913,-0.094266281,-0.2540273057,1.903318538,-0.0665075427,-0.5828298673,1.6772239959,0.2324390069,0.1318840675,1.5210145199,0.2679265465,-0.1658557152,1.4795083053,0.3767869592,-0.4860373559
1.8910552621,0.1414716221,0.3311308101,1.8077315372,0.1003128001,0.1253288853,1.7249928477,0.0586825219,-0.0939070473,1.8655445136,-0.0549522005,0.1329937273,1.7799810506,-0.2235705187,-0.2313356093,1.8376540371,-0.204810175,-0.5746374874,1.7499185608,0.2555778084,0.1176640434,1.6114983887,0.3093426503,-0.195793456,1.6089656365,0.3862064716,-0.5278978168
1.9176817981,0.1274049246,0.3696600092,1.8389261279,0.0965721616,0.1577062122,1.7491007334,0.0655438394,-0.0604718179,1.8401691242,-0.0675572437,0.1805365146,1.617944093,-0.1667252124,-0.133167259,1.6359047567,-0.2342965423,-0.4746699494,1.8376831316,0.2607015744,0.1348759097,1.7154604546,0.3319738916,-0.1982816308,1.7386928912,0.3515131615,-0.5403093651
1.9467529471,0.1167072012,0.38728948,1.8649813854,0.0912278893,0.1746129463,1.7656167828,0.0696193166,-0.0405678601,1.8254652478,-0.0673731165,0.2087874536,1.5723550039,-0.1042130965,-0.0646181718,1.5313009163,-0.1976496487,-0.3935314121,1.904497523,0.249828895,0.140438439,1.7899123615,0.323543501,-0.1395500623,1.8155905368,0.3252103739,-0.4498644266
1.8879443545,0.0937850034,0.264999657,1.7876718422,0.0737281012,0.0647924447,1.6796655282,0.0528455062,-0.1463188834,1.689337539,-0.0434331754,0.1266906789,1.5154128726,-0.0616296722,-0.0864735535,1.4369603019,-0.16408542,-0.4036013171,1.8860061454,0.1908893892,0.0028942106,1.8416357883,0.3004630025,-0.2851718648,1.8575280781,0.3006148858,-0.596145495
1.8195780265,0.1019338153,0.2080399624,1.7380552737,0.0743865112,0.0013267304,1.6511616345,0.0445112263,-0.2177078778,1.6455990322,-0.0533039758,0.0554219034,1.4366481047,-0.0160382791,-0.2063408789,1.3334554869,-0.1494701996,-0.5034387054,1.8305115151,0.2020770058,-0.0527684273,1.8308716033,0.2687164114,-0.3569332999,1.8430403944,0.2654200694,-0.6680574901
1.7737180197,0.1113465879,0.211613251,1.7144404278,0.0671925768,0.0002095839,1.6511238607,0.0198015743,-0.2238938823,1.6392507026,-0.0735829222,0.0512231657,1.4594514522,0.0817700246,-0.2074741414,1.3082714279,-0.0405233011,-0.4879331808,1.789630153,0.207968091,-0.050803998,1.7966437831,0.2422603531,-0.3602099381,1.8052283491,0.2379617396,-0.6714416896
1.831944746,0.0494552879,0.2607917328,1.748494504,0.09010739,-0.0103766924,1.7036959322,0.0287726765,-0.2345381642,1.7452016431,-0.0629061223,0.0321490461,1.6670603377,0.1039646958,-0.2188593797,1.5129924806,0.0372853885,-0.4811076694,1.7517873648,0.2431209061,-0.052902446,1.7343793958,0.3039641649,-0.293888756,1.7079248752,0.2988480704,-0.5792386344
1.9049908552,-0.0319712435,0.3032006442,1.8361064818,0.0725115204,-0.0172697754,1.7900474444,0.0036770865,-0.2401103808,1.8864610661,-0.0815576992,0.0199139843,1.8683357144,0.0192149469,-0.2741498071,1.7408807963,-0.00804057,-0.5569387677,1.7857518974,0.2265807477,-0.0544535351,1.622517806,0.2898524869,-0.3127575468,1.4935227091,0.2744790578,-0.5884744191
1.9229968582,-0.0283067487,0.3127173627,1.9073045556,0.0071902821,0.0709764841,1.8719691924,0.0156981851,-0.1629692785,1.9610447053,-0.1497340076,0.0571527546,1.958326463,-0.0962126706,-0.2495804203,1.8602382451,-0.1031386061,-0.5450257539,1.853564406,0.1641145966,0.0848002136,1.6909456031,0.2709855203,-0.2480976876,1.5292003633,0.2731559772,-0.5119226703
1.9209779768,-0.0064168282,0.3121319819,1.9133367265,-0.0014875496,0.0803679414,1.8890038285,-0.0018287261,-0.1559376638,1.9575793687,-0.1628384973,0.0760452691,1.9579539826,-0.1352429759,-0.2341087239,1.8849651918,-0.1330498999,-0.5368049585,1.8690940843,0.1598633872,0.0846906137,1.7991034701,0.2537996688,-0.1906311202,1.6726203891,0.2856603797,-0.4711237891
1.92011863,0.0193695408,0.3123719143,1.9245971858,0.0078625172,0.0791759445,1.9022670209,-0.0056624519,-0.1573793629,1.9333839646,-0.1592681363,0.0879023069,1.9340399966,-0.1451315983,-0.2231554043,1.8805608225,-0.139621907,-0.5298585312,1.915810407,0.1749931822,0.0704495821,1.8407033701,0.2575024888,-0.2407336747,1.7076516624,0.2899806988,-0.5269517071
1.921536308,0.0329010439,0.3132051,1.9256843194,0.0153828707,0.0799919805,1.9008630659,0.0019422818,-0.1564045348,1.9081407829,-0.1510649972,0.0912977701,1.8735934699,-0.0984807201,-0.2412008518,1.794323258,-0.0952699746,-0.556227172,1.9432278559,0.181830731,0.068686191,1.8773806757,0.2613274221,-0.2539439382,1.7491262793,0.3048436747,-0.5432708292
1.9349690765,0.0343341072,0.3226133759,1.9303664887,0.0153565694,0.0909786882,1.897278264,0.0037556361,-0.1445089527,1.8968749506,-0.1486464137,0.1037640895,1.7845458508,-0.1523969026,-0.2318408751,1.6636269894,-0.1750692523,-0.5307470776,1.9638580269,0.1793595696,0.0781932868,1.8942793486,0.2556778565,-0.2619734803,1.7726938239,0.3105151479,-0.5600034597
1.9263849903,0.0237575567,0.3175306437,1.9219171741,0.0027475467,0.0854970145,1.888104461,-0.0084994466,-0.1499282611,1.877168917,-0.1585249041,0.0996285876,1.7591418327,-0.2390573506,-0.2093767467,1.6075996993,-0.2582685395,-0.4996461638,1.9666654312,0.1640200108,0.0713654414,1.9014444558,0.2386765858,-0.2604261739,1.7776683626,0.2974570302,-0.5590808095
1.9263429231,0.0142119632,0.3208198895,1.9168263982,-0.0054889193,0.0893438044,1.8792036227,-0.0151878719,-0.1455682125,1.8666765258,-0.165187937,0.1039694006,1.741100725,-0.2460720042,-0.2082168141,1.5762608255,-0.2509301384,-0.4941232826,1.9669762705,0.1542100755,0.0747182082,1.9023810274,0.2285417931,-0.2574503167,1.7658338756,0.2743016523,-0.5528912519
1.9224446095,0.0170210462,0.3241200137,1.9093939054,-0.0031822822,0.0922944543,1.8682524629,-0.0148433649,-0.1419379233,1.8642726074,-0.1642528415,0.1082386813,1.7363498979,-0.2447489931,-0.1994299772,1.5690432011,-0.2513560835,-0.4871990007,1.9545152035,0.1578882981,0.0763502273,1.8872942618,0.2230771229,-0.2557350971,1.7473994851,0.260509806,-0.5509810279
1.9121945945,0.022833293,0.3258581495,1.8997636459,0.0017932503,0.094422282,1.8588224079,-0.0122608552,-0.1397114787,1.8623960185,-0.1611993511,0.1107404659,1.7354271238,-0.239632633,-0.20648193,1.5627340966,-0.2527410402,-0.4947135955,1.9371312734,0.1647858478,0.0781041058,1.8661148165,0.2291747929,-0.2501631199,1.7235614932,0.2609904619,-0.5448307939
1.8944206408,0.0271463057,0.3225524896,1.8858997307,0.0048924721,0.0910996553,1.8492280371,-0.0131829648,-0.1434609857,1.8587888265,-0.1600282675,0.1080473334,1.7418543763,-0.2355945845,-0.2006817217,1.5835254377,-0.2456722687,-0.4987185547,1.9130103908,0.1698132097,0.0741519697,1.8462787272,0.235980674,-0.2514335091,1.6948346939,0.2568341674,-0.5469923705
1.8891973876,0.0305184236,0.3295744815,1.8820161972,0.007354287,0.0966640922,1.8452234162,-0.0123082722,-0.1377605621,1.8595404291,-0.1582556207,0.114082525,1.7460545644,-0.2316147564,-0.1986742908,1.6022505171,-0.2459855392,-0.5039959061,1.9044919654,0.1729642099,0.0792456594,1.83406853,0.2394875719,-0.2457856981,1.6740430783,0.2639456327,-0.5370537565
1.8886988517,0.0333756662,0.3322403769,1.8789590719,0.0103456011,0.1006214399,1.8408684375,-0.0086838223,-0.1336509574,1.8564555928,-0.1553083817,0.1177362,1.7440631021,-0.2294426599,-0.1984516883,1.6123754909,-0.2103370797,-0.5087130149,1.9014625509,0.175999584,0.0835066722,1.829196722,0.2394968161,-0.2408425192,1.6604255123,0.2786068071,-0.5257308916
1.8890805617,0.0357636376,0.333572895,1.8774222048,0.0128424055,0.102615403,1.8371362591,-0.0061406851,-0.1312934303,1.851404322,-0.1522054644,0.1204912539,1.7389713266,-0.2268897153,-0.1900875644,1.6106273321,-0.2063474011,-0.5019608112,1.9034400876,0.1778902773,0.0847395445,1.8259561329,0.2392651452,-0.237936654,1.6571279121,0.2796678912,-0.5227168414
1.8880192899,0.0345674743,0.334404686,1.8746844209,0.0115880199,0.1038412584,1.833802282,-0.0068511523,-0.1300089637,1.8482624844,-0.1534324962,0.12147252,1.7303093613,-0.2270813212,-0.1842854085,1.5979613454,-0.2067804005,-0.4945341594,1.9011063574,0.1766085304,0.0862099968,1.8247758433,0.2365467418,-0.2384130749,1.6636832075,0.2752784499,-0.5277782668
1.8832136324,0.0312525839,0.332891398,1.8701780779,0.0084988129,0.1020061004,1.8296604403,-0.0098353661,-0.1319151985,1.8430741341,-0.1564143116,0.1196265003,1.7241032142,-0.2353968805,-0.1845380102,1.5880968614,-0.2099327347,-0.4927998398,1.8972820217,0.1734119374,0.0843857006,1.8215447559,0.2346698989,-0.2425398635,1.6759998386,0.2675858072,-0.5407039712
1.879164588,0.0232079009,0.3324321233,1.8656588191,-0.0004115736,0.1007985822,1.8245736768,-0.0186991352,-0.1330280338,1.840394353,-0.1656410823,0.1181605372,1.7244565007,-0.2448290997,-0.1898800525,1.5813439679,-0.2221193135,-0.4951181133,1.8909232851,0.1648179351,0.0834366272,1.8194103787,0.2304048459,-0.2407576596,1.6859499144,0.2629912697,-0.5446237466
1.8775598797,0.0181471555,0.3350030826,1.8638778496,-0.00697643,0.1041419573,1.8230516262,-0.0272609465,-0.1295630929,1.8388834076,-0.1721004689,0.122840482,1.7279614501,-0.2572459111,-0.1841772151,1.5862459068,-0.2401365684,-0.4904358193,1.8888722916,0.158147609,0.0854434402,1.816659919,0.2228656665,-0.2405203448,1.6868713159,0.2578197338,-0.5457536328
1.87546956,0.0126816784,0.3328956379,1.8601580186,-0.0132818521,0.1026492342,1.8175516512,-0.0351099238,-0.1305986257,1.8386403874,-0.1788044035,0.1220701048,1.7296306809,-0.2658331243,-0.1814998378,1.5905348965,-0.2522737139,-0.4891486036,1.8816756499,0.1522407069,0.0832283635,1.8121399438,0.2109915959,-0.2403410222,1.6727907863,0.2532183637,-0.540343791
1.8631927252,0.0057828506,0.3316054608,1.8530459737,-0.0197151134,0.1004548633,1.815875768,-0.0434885158,-0.133519991,1.8407928703,-0.1861926555,0.1193168926,1.7364281757,-0.2737364806,-0.1868432771,1.5985203766,-0.2598852721,-0.4950205201,1.8652990771,0.1467624363,0.081592834,1.8009528083,0.2129753958,-0.238802651,1.654266992,0.2557488591,-0.535248325
1.8462665601,0.006870082,0.3279008721,1.8421556851,-0.015700236,0.0963581931,1.8129561817,-0.0402859966,-0.138642371,1.8479584833,-0.1825245689,0.1130905403,1.7571384451,-0.2771759798,-0.2059861601,1.6233556021,-0.2863933596,-0.5159639707,1.8363528868,0.1511241006,0.0796258536,1.7683626874,0.2288821059,-0.2318927566,1.615354005,0.2722378366,-0.525057081
1.8307868591,0.0047791801,0.3354397168,1.8322482026,-0.0060798138,0.1027625874,1.814704927,-0.026159243,-0.1337767769,1.8739160709,-0.1675221695,0.1133769745,1.8089302397,-0.2578055197,-0.2404030984,1.7002826195,-0.2681465865,-0.5599592484,1.7905803342,0.1553625342,0.092148208,1.7105900906,0.2540475584,-0.2104790006,1.5603327259,0.3040002383,-0.503881769
1.8296406496,-0.0046707705,0.3343457574,1.8276828557,0.0046377683,0.1027919316,1.8131032601,0.0013717541,-0.1346649851,1.9131195259,-0.1382907938,0.0995121683,1.8868130132,-0.2072965514,-0.2669774507,1.8232488564,-0.2200435348,-0.5978489823,1.7422461855,0.1475663362,0.1060716949,1.6344055991,0.2580568763,-0.1850004798,1.4883907881,0.3053147018,-0.4810937545
